B0BNJ4,Q9DCM0	UniRef90_Q9DCM0
P24540,J9JIK5	UniRef90_P24540
I3LMC2	UniRef90_A0A2K5PUH8
Q8IWW8	UniRef90_Q8IWW8
M3ZCP1,P08575,A0A075B788	UniRef90_P08575
O94760	UniRef90_O94760
F8VQQ8	UniRef90_F8VQQ8
K7ESP1	UniRef90_K7ESP1
F5H608	UniRef90_F5H608
I3LEF8	UniRef90_Q28956
M0QYH3,M0QXW7	UniRef90_A0A6B0R263
D3ZRG7	UniRef90_D3ZRG7
J3KS98	UniRef90_J3KS98
F7FFR1,Q3U186	UniRef90_Q3U186
Q6P7Q1,Q8K3W0	UniRef90_Q8K3W0
F1SKI5	UniRef90_P12269
Q6FI81	UniRef90_Q6FI81
G3V9G7	UniRef90_G3V9G7
A0A0U1RQU7	UniRef90_A0A0U1RQU7
Q04207	UniRef90_Q04207
E9PLC9,E9PIA9,E9PJA6,E9PLX0,E9PQB3,E9PMC6,E9PJJ3	UniRef90_Q5NVS7
A0A5G2QTR1,P67812	UniRef90_P67812
F1S6M0	UniRef90_A0A667HJF3
D4A9P9,Q9D1G3	UniRef90_Q9D1G3
A2A2V1,P04156,X6RKS3	UniRef90_P04156
B1ART2,B1ART1	UniRef90_B1ART2
I3LHM3	UniRef90_I3LHM3
A0A5G2QKW6,F1SBJ3	UniRef90_M3XQT4
Q9NPQ8	UniRef90_Q9NPQ8
A0A0G2JW97,M0RBF0,D3YXK2	UniRef90_D3YXK2
Q62082	UniRef90_Q62082
P25098	UniRef90_P25098
I3L9F5	UniRef90_I3L9F5
F1SAZ6	UniRef90_A0A383Z2J4
Q9DBK7	UniRef90_Q9DBK7
P06399,Q7TQ70	UniRef90_P06399
Q5SGE0,Q6PB66	UniRef90_Q6PB66
E9Q8Q6	UniRef90_E9Q8Q6
O75953,H0YH04,H0YFL9	UniRef90_O75953
D6RAE9	UniRef90_D6RAE9
A1XQU3	UniRef90_A1XQU3
P53701	UniRef90_P53701
P51638,Q3ZDQ5,P51637	UniRef90_P51637
Q8TBP6	UniRef90_Q8TBP6
Q96HY6	UniRef90_Q96HY6
A0A0G2JUN7	UniRef90_A0A0G2JUN7
Q9EQL9	UniRef90_Q9EQL9
G3V8A4	UniRef90_Q9Z2Q4
O95999	UniRef90_O95999
F1SID9	UniRef90_A0A3Q2GSV5
A8MQ02	UniRef90_A8MQ02
J3KRI6	UniRef90_Q92526
F5GXC7	UniRef90_F5GXC7
Q4VWZ5	UniRef90_Q4VWZ5
F1SG35	UniRef90_A0A8D1NNG7
A0A087WW45	UniRef90_A0A087WW45
F1RVZ4	UniRef90_A0A4X1SD40
Q5FWH6	UniRef90_Q5FWH6
F1SGC8	UniRef90_F1SGC8
J3KTG7	UniRef90_J3KTG7
G3V4T5,P05198	UniRef90_P05198
D3ZU51	UniRef90_D3ZU51
F1RJV5	UniRef90_A0A8D1P135
E9PQD7	UniRef90_E9PQD7
A0A287AX92,A0A287A656	UniRef90_A0A3Q2KXQ9
Q8C5N5	UniRef90_Q8C5N5
D4A1R8	UniRef90_D4A1R8
Q9MYT8,A0A5S6GNK8	UniRef90_Q9MYT8
I3LJI0	UniRef90_A0A6P4WXG8
O94766	UniRef90_O94766
A0A2R8YEZ7	UniRef90_A0A7J8D9V5
Q5SY16	UniRef90_Q5SY16
D3YVS1	UniRef90_Q9D7A0
P53007	UniRef90_P53007
F1SGG0	UniRef90_A0A8D1ZD89
F1RZV9	UniRef90_A0A4X1UIR5
H0YB39	UniRef90_H0YB39
J3QQM9	UniRef90_J3QQM9
Q9XSD9,F1SQ10	UniRef90_Q9XSD9
Q86W92	UniRef90_Q86W92
Q9NR50	UniRef90_Q9NR50
M0R021	UniRef90_M0R021
P33198	UniRef90_P33198
P35213,Q9CQV8,F1SDR7	UniRef90_Q9CQV8
E9PMS6	UniRef90_E9PMS6
E9PUQ5,Q921M4	UniRef90_Q921M4
P63316	UniRef90_P63316
F1RN67	UniRef90_A0A1U7QH54
A0A2C9F3G7	UniRef90_P16469
H0YJP3	UniRef90_H0YJP3
B5LX40	UniRef90_A0A4X1VJU7
D0VWV4	UniRef90_D0VWV4
P04638	UniRef90_P04638
D4A4P3	UniRef90_D4A4P3
Q9H6Z4	UniRef90_Q9H6Z4
F1RZT5,O55166,Q8C754	UniRef90_Q8C754
I3LBP0	UniRef90_A0A8D0XYP0
H0Y961	UniRef90_H0Y961
E9PKZ0,G3V1A1	UniRef90_G3V1A1
Q9Y508	UniRef90_Q9Y508
Q8BVL3,Q15036	UniRef90_Q15036
D3ZZF8,Q9H074	UniRef90_Q9H074
K7ENB3,M0QX52	UniRef90_A0A5F4C086
O15498	UniRef90_O15498
F1LX07	UniRef90_F1LX07
P34022	UniRef90_P34022
F1RPT5,Q99569,Q68FH0,F1M2K6	UniRef90_Q99569
F1LQI6,F1RR66,Q80ZJ6,Q7Z7L7	UniRef90_Q7Z7L7
F1SJ27	UniRef90_L5MH88
I3L504	UniRef90_A0A2U3ZDV6
P16960	UniRef90_P16960
C9JR62,B8ZZB3	UniRef90_B8ZZB3
M0R050	UniRef90_M0R050
F8VRV5	UniRef90_F8VRV5
Q0VDF9	UniRef90_Q0VDF9
Q10471	UniRef90_Q10471
H0Y9Y4	UniRef90_A0A3Q0DP55
Q14449	UniRef90_Q14449
Q5RJK5,Q13185	UniRef90_Q13185
H7C4N2	UniRef90_H7C4N2
Q9Y320	UniRef90_Q9Y320
P46061	UniRef90_P46061
F1S166	UniRef90_A0A5G2QDP0
Q5PQN7	UniRef90_Q5PQN7
A0A0G2K226	UniRef90_A0A0G2K226
A0A5G2QWC7	UniRef90_A0A5G2QWC7
O55057	UniRef90_O55057
O70591	UniRef90_O70591
Q9JHW5	UniRef90_Q9JHW5
Q924S5,Q8CGK3	UniRef90_Q8CGK3
A0A087WV45	UniRef90_A0A2I3SVU8
F1S0X8	UniRef90_A0A5G2QHD9
A2IBE0	UniRef90_A2IBE0
F1RIP1	UniRef90_A0A8D0UKD8
Q13797,F1RRC1	UniRef90_Q13797
F1RFC8	UniRef90_A0A4W2C6C3
K7GRV3	UniRef90_A0A8D0STG5
I3LRD5	UniRef90_M3X0P5
Q9BCZ4,A0A0G2JSM1	UniRef90_Q9BCZ4
Q3U0V1	UniRef90_Q3U0V1
Q63ZY8,Q7TNL9	UniRef90_Q7TNL9
F1SFA5	UniRef90_A0A2R8YD68
F8W6I7	UniRef90_F8W6I7
Q63692,Q16543,Q61081,F6Q4F9,Q684M6	UniRef90_Q16543
Q6ZQ58	UniRef90_Q6ZQ58
I3LQG8	UniRef90_O95155-2
A0A287ALZ7	UniRef90_A0A287ALZ7
F5H7V1	UniRef90_F5H7V1
D6RAY7	UniRef90_D6RAY7
D3ZJH4	UniRef90_D3ZJH4
Q91VH6,Q4QQR9,F1LNE5	UniRef90_Q91VH6
Q9H0N5,H0YA52	UniRef90_Q9H0N5
D3ZMR2	UniRef90_D3ZMR2
D3ZRD3	UniRef90_D3ZRD3
Q8R1N4	UniRef90_Q8R1N4
F5GZQ4,P00338,F5GXH2,F5H8H6,F5GXY2	UniRef90_P00338
I3L1U4	UniRef90_I3L1U4
G3V629,Q8BQ30	UniRef90_Q8BQ30
Q05655	UniRef90_Q05655
Q99M31,Q6AYB4	UniRef90_Q99M31
Q9UKT5	UniRef90_Q9UKT5
Q15046	UniRef90_Q15046
P22830	UniRef90_P22830
J3QL02	UniRef90_J3QL02
F1REX8,F1LML7,O75146	UniRef90_O75146
P70182	UniRef90_P70182
D4AE06	UniRef90_D4AE06
F1ST01	UniRef90_F1ST01
Q3B8N9,Q8R164	UniRef90_Q8R164
Q9UMR3	UniRef90_Q9UMR3
P07451,P14141,P16015	UniRef90_P07451
Q8N1B4	UniRef90_Q8N1B4
J3KMX5	UniRef90_J3KMX5
F1SR85	UniRef90_F1SR85
K7GR70	UniRef90_A0A5G2QSW4
Q99LY9	UniRef90_Q99LY9
F1SUT0	UniRef90_H0UYZ9
Q9NYY8	UniRef90_Q9NYY8
Q923Z0,D4A3F5	UniRef90_Q923Z0
F8VNW0	UniRef90_F8VNW0
Q5U211,O60493,A0A5G2R4Z1,A0A5G2R8V6	UniRef90_O60493
I3L5E2	UniRef90_I3L5E2
P07483,P11404	UniRef90_P07483
F1RHK9	UniRef90_O15085-2
I3LS09	UniRef90_I3LS09
P46199	UniRef90_P46199
A0A096MIS7,Q91W18	UniRef90_Q91W18
F1RRD3	UniRef90_F1N4V5
F1RI32	UniRef90_A0A4X1SYJ1
Q8C1D8	UniRef90_Q8C1D8
D6RGF7	UniRef90_D6RGF7
D3ZEU5	UniRef90_D3ZEU5
F1STM9	UniRef90_S9XNE0
B4DDF4,Q99439,A0A087X1X5	UniRef90_Q99439
A8MWP7	UniRef90_A8MWP7
F1RQN5	UniRef90_A0A2Y9S8F2
P24473	UniRef90_P24473
O14745	UniRef90_O14745
B7Z4E3	UniRef90_B7Z4E3
F1RJK2	UniRef90_A0A4X1T8N8
Q9JLV1,Q5U2U8	UniRef90_Q9JLV1
F1RT47	UniRef90_A0A5N3W513
P00156	UniRef90_P00156
F1RQJ0,Q9H0E3	UniRef90_Q9H0E3
Q4QQT4	UniRef90_Q4QQT4
P19387	UniRef90_P19387
F1SMM0	UniRef90_A0A4X1W2V5
A0A087X142	UniRef90_A0A087X142
F1RHA7,Q15582,O11780	UniRef90_Q15582
D4A830	UniRef90_D4A830
J3QRV9	UniRef90_J3QRV9
B4F7F3	UniRef90_B4F7F3
Q16774,B1ANH2	UniRef90_Q16774
Q8K3C3	UniRef90_Q8K3C3
A0A287B0Q9	UniRef90_A0A4W2CFI7
B5DFL5,Q02614,Q9UHR5	UniRef90_Q9UHR5
F1S0G5	UniRef90_A0A8D1W037
P55011	UniRef90_P55011
D4A9Z2	UniRef90_D4A9Z2
P26440	UniRef90_P26440
H0YBL1	UniRef90_H0YBL1
P27046	UniRef90_P27046
M0R009	UniRef90_M0R009
Q6YP21,A0A0A0MRN7	UniRef90_Q6YP21
F1SNK3	UniRef90_A0A8D1PQC9
I3LRE0	UniRef90_I3LRE0
D0G6X4	UniRef90_Q8WMY2
B2RYW8	UniRef90_B2RYW8
P97770,D3ZSV7	UniRef90_P97770
D3ZGM1	UniRef90_D3ZGM1
P16301,P18424	UniRef90_P16301
F1RHN4	UniRef90_A0A6J3PTC8
K7EQJ5	UniRef90_K7EQJ5
M0QZH0	UniRef90_A0A2J8U875
Q9CQ19,B0BMS8	UniRef90_Q9CQ19
Q08E91	UniRef90_Q08E91
F1LZX9	UniRef90_F1LZX9
A0A287AR67	UniRef90_A0A4X1UFP4
M0QZP4	UniRef90_O15382-2
K7GNB1	UniRef90_K7GNB1
P98095	UniRef90_P98095
P70483,A0A287B6T0,O43815	UniRef90_O43815
P20788,Q9CR68	UniRef90_Q9CR68
P97765,Q969T9	UniRef90_Q969T9
O70511,S4R2K9	UniRef90_O70511
F8VTV8	UniRef90_A0A2I3HRM9
D3ZX42	UniRef90_D3ZX42
F5H4Z7	UniRef90_F5H4Z7
P29524	UniRef90_P29524
Q5U318,Q15121,A0A287AGA5	UniRef90_Q15121
Q13765,F8W0W4	UniRef90_Q13765
Q9UNN5,K7GLR2	UniRef90_Q9UNN5
P12075	UniRef90_P12075
J3KTL2	UniRef90_J3KTL2
A0A5S6GVS9	UniRef90_Q9BEC7
P02794	UniRef90_P02794
M0RAI4,Q9CXJ1	UniRef90_Q9CXJ1
D3ZWD6	UniRef90_D3ZWD6
B3KT28	UniRef90_B3KT28
F2Z2K0	UniRef90_Q9CZ44-2
H3BNX8	UniRef90_H3BNX8
F1RVZ0	UniRef90_F1RVZ0
R4GN83,P35613,R4GMX5	UniRef90_P35613
Q9JLQ0,F1LRS8	UniRef90_Q9JLQ0
F1SBI0	UniRef90_F1SBI0
P51888	UniRef90_P51888
P52431	UniRef90_P52431
F1SFY7	UniRef90_F1SFY7
O15145,B5APU8	UniRef90_O15145
Q9CQK7	UniRef90_Q9CQK7
D3ZVB7	UniRef90_D3ZVB7
Q6P798	UniRef90_Q6P798
Q6P762	UniRef90_Q6P762
P18437	UniRef90_P18437
K7ELX4	UniRef90_A0A2K5Q753
C9J8C7	UniRef90_C9J8C7
Q9Y666	UniRef90_Q9Y666
P14408	UniRef90_P14408
F1SBS2,Q9BRV8	UniRef90_Q9BRV8
P0C2C4,D3ZX69	UniRef90_P0C2C4
F1SQK4	UniRef90_A0A4X1W6F1
P23711,O70252	UniRef90_P23711
E9PKL7	UniRef90_E9PKL7
Q6Y7W8	UniRef90_Q6Y7W8
F8W943	UniRef90_F8W943
H0YLE8	UniRef90_H0YLE8
G3V912	UniRef90_G3V912
O70492	UniRef90_O70492
Q6QGC0	UniRef90_Q6QGC0
P43121	UniRef90_P43121
F1RV26	UniRef90_F1RV26
F1RMJ4	UniRef90_U3KM82
Q6TXH5	UniRef90_Q6TXH5
F1RG04	UniRef90_M3YHY1
Q9C0J8	UniRef90_Q9C0J8
A0A0C4DGV4	UniRef90_A0A0C4DGV4
Q5GN48	UniRef90_Q5GN48
I3LU08	UniRef90_I3LU08
F8W0A2	UniRef90_F8W0A2
Q9JHW0	UniRef90_Q9JHW0
Q5M808,Q53FT3,Q9DD02,I3LNC7	UniRef90_Q53FT3
F2Z5H8	UniRef90_A0A4X1SML6
E9PWR4	UniRef90_E9PWR4
P54227	UniRef90_P54227
G3V7U4,P14733	UniRef90_P14733
P35555	UniRef90_P35555
D3Z8L5	UniRef90_Q80U78-2
H7C1D4	UniRef90_H7C1D4
A0A2R8Y6I8	UniRef90_L5KG72
F8VQ14	UniRef90_F8VQ14
F1SN73	UniRef90_K7GLT9
J3QKW2	UniRef90_J3QKW2
P16858,A0A0A0MQF6	UniRef90_P16858
Q9WVC0,Q16181,F1SIK9,O55131	UniRef90_Q16181
Q2EN75	UniRef90_Q2EN75
Q96K76,F1MAA1	UniRef90_Q96K76
P70623,P04117	UniRef90_P04117
O00764	UniRef90_O00764
P26187	UniRef90_P26187
H0YKN4	UniRef90_H0YKN4
B2GUZ5,P52907,A0A5K1UD05	UniRef90_P52907
H0YFB2	UniRef90_H0YFB2
H0YCM7	UniRef90_H0YCM7
G3V2A6	UniRef90_G3V2A6
P85970,F1SS01,A0A0G2K905	UniRef90_P85970
Q56VC2	UniRef90_A0A4X1SI57
B5DEY5,F1S386	UniRef90_Q29RH4
H0Y586	UniRef90_H0Y586
I3LMU4	UniRef90_F1MXH6
P18572	UniRef90_P18572
Q61147,E9PZD8	UniRef90_Q61147
Q8IZF2	UniRef90_Q8IZF2
E9PFN5	UniRef90_Q9Y2Q3-4
F7ENH8	UniRef90_F7ENH8
F1SEU4	UniRef90_M3YJD3
P06761,P20029	UniRef90_P20029
F1SEJ0	UniRef90_F1SEJ0
A5GFZ5	UniRef90_A5GFZ5
F1RJ25	UniRef90_A0A4X1TSJ1
A0A0G2QC06	UniRef90_Q4FZX7
Q68FY0,Q9CZ13	UniRef90_Q9CZ13
Q566E5,G5E897	UniRef90_Q566E5
Q9R060,Q5I0L4	UniRef90_Q9R060
A0A2R8Y623	UniRef90_A0A2K5LB15
M0R738	UniRef90_M0R738
Q4KM51,R9PXS3,A0A0G2JYK4	UniRef90_Q4KM51
A0A287AG29	UniRef90_M3XZ14
A0A0R4J1Z4,F8VQL7	UniRef90_P25425
F1RFL2	UniRef90_F1RFL2
F8WD54	UniRef90_A0A2K6QQC9
I3LUJ3	UniRef90_G3TUR7
F7F163	UniRef90_B5DFD1
P61023,P61022	UniRef90_P61022
F1SDN6	UniRef90_A0A8D1ZZ14
F1SGJ4	UniRef90_A0A2Y9FAB8
A0A1B0GV95	UniRef90_A0A1B0GV95
A0A0R4J1E4	UniRef90_Q8BLY1
F1SUN0,P49407	UniRef90_P49407
K7EJT5	UniRef90_M3W5P4
Q9UBU9	UniRef90_Q9UBU9
A0A5G2QDJ1,F1SIA4,Q07960,D4A6C5	UniRef90_Q07960
Q13724	UniRef90_Q13724
F1SBQ5	UniRef90_A0A4X1T6M6
O88968	UniRef90_O88968
B0R0U3	UniRef90_B0R0U3
H7C4M9	UniRef90_H7C4M9
D3ZVG1	UniRef90_Q5RKZ7-2
Q5I0G4,Q9CZD3	UniRef90_Q9CZD3
A0A5G2RAI4	UniRef90_A0A5G2RAI4
A0A2R8YE05	UniRef90_A0A2R8YE05
Q99PS8,A0A0G2K9Y5	UniRef90_Q99PS8
F1RLA7,O94929,F1M8U2	UniRef90_O94929
Q6P8I6	UniRef90_Q6P8I6
B2GV58	UniRef90_B2GV58
H7C5W5	UniRef90_H7C5W5
Q9UMS6	UniRef90_Q9UMS6
F1SKP0	UniRef90_A0A2K5YKE0
C9JHP4	UniRef90_L8Y9R0
Q8C3X8,A1L1J9	UniRef90_Q8C3X8
Q9UKE5	UniRef90_Q9UKE5
P49134	UniRef90_P49134
G3V2C9	UniRef90_G3V2C9
I3LQS2	UniRef90_A0A4X1V5L3
B5DEL8	UniRef90_B5DEL8
D3ZD40,Q9EPX2	UniRef90_Q9EPX2
H3BMZ9	UniRef90_H3BMZ9
P07902	UniRef90_P07902
Q4KMQ2	UniRef90_Q4KMQ2
A0A0G2K0Q7,D3ZFU9	UniRef90_D3ZFU9
F1LTX8	UniRef90_Q91YX5
P06909,E9Q8I0	UniRef90_P06909
F1SAH1	UniRef90_F1SAH1
O88895	UniRef90_O88895
Q91XD7	UniRef90_Q91XD7
Q9P000,Q3MIE7	UniRef90_Q9P000
A0A286YFE1	UniRef90_A0A0D9S621
Q3MID3,Q99K28	UniRef90_Q99K28
Q8BY89	UniRef90_Q8BY89
Q9BW30,Q9CRB6,Q5PPN5	UniRef90_Q9BW30
F1SA74	UniRef90_M3W8F9
Q64133,P21396	UniRef90_P21396
P97829,Q61735,A0A0G2JTH4	UniRef90_P97829
Q5BK48	UniRef90_Q5BK48
F1SMZ6	UniRef90_F6T0A6
F5H520	UniRef90_M3WC88
F7DCH5	UniRef90_F7DCH5
D6R909	UniRef90_D6R909
P10775	UniRef90_P10775
Q61730	UniRef90_Q61730
F8VZI0	UniRef90_A0A0S2Z4A1
G8JLQ3,D3ZKU7,F2Z5S5	UniRef90_Q2NKW0
F1SSV2	UniRef90_K7G7N5
Q62432	UniRef90_Q62432
K7EP32	UniRef90_A0A2I3FX51
E7EVS6	UniRef90_E7EVS6
Q3V1L4,D3ZMY7,E9Q9M1	UniRef90_D3ZMY7
E9PFG7,C9J4G7	UniRef90_G3TBV2
D4A0T8	UniRef90_D4A0T8
Q6NZR5,A0A0G2QC02	UniRef90_Q6MG76
A0A087WY90	UniRef90_A0A087WY90
E9PF17	UniRef90_A0A024RAP3
Q9NSY1	UniRef90_Q9NSY1
I3LMX3	UniRef90_I3LMX3
Q5EB94,Q3UIJ9	UniRef90_P0CAP1-4
G3V7I2	UniRef90_G3V7I2
P15880,E9PMM9,I3LJ87	UniRef90_P15880
F1RVA6	UniRef90_A0A480N2G5
A0A481BBQ2	UniRef90_A0A8D1QHV6
D3ZZQ0	UniRef90_D3ZZQ0
D6RGK8	UniRef90_D6RGK8
F1RX12	UniRef90_F1RX12
Q9CQ75	UniRef90_Q9CQ75
P49459,Q9Z255	UniRef90_P49459
Q9JJL4,Q8R527	UniRef90_Q8R527
J3KS55,J3QQT6	UniRef90_A0A2I0U3Y6
F6U495	UniRef90_F6U495
Q04756	UniRef90_Q04756
A0A2R8Y7Y9	UniRef90_A0A2R8Y7Y9
H7C5H7	UniRef90_H7C5H7
G3V4E7	UniRef90_G3V4E7
Q5JVH2	UniRef90_Q5JVH2
K7EMH1,K7ELC4	UniRef90_U3K589
G3V1A4,E9PP50,E9PQB7,P23528	UniRef90_P23528
A0A0G2K739	UniRef90_A0A2I3RVK8
A0A2C9F397,Q3LXA3	UniRef90_Q3LXA3
Q61510	UniRef90_Q61510
P97531,F1SCM9	UniRef90_P97531
A0A287BDV9	UniRef90_A0A3Q2HV72
Q5U306	UniRef90_Q5U306
F1RN76	UniRef90_F1RN76
F1M5Z5	UniRef90_F1M5Z5
F1SU29,I3LLK1	UniRef90_A0A4X1W0W0
P54731,Q924K2	UniRef90_P54731
A2ARP8,Q9QYR6	UniRef90_Q9QYR6
I3L7B7	UniRef90_I3MFP7
Q3T1I9	UniRef90_Q3T1I9
P50462	UniRef90_P50462
A0A286ZYM6	UniRef90_P13619
F1LXD8	UniRef90_F1LXD8
F1S530	UniRef90_A0A4X1U3M2
F1S533	UniRef90_A0A4X1TZZ3
Q92747	UniRef90_Q92747
F1SA25	UniRef90_A0A4X1U8E2
Q9ULH0,F1S9L5	UniRef90_Q9ULH0
H7C2R1,A8MVM8	UniRef90_A8MVM8
A0A0C4DFV9	UniRef90_A0A0C4DFV9
G3V8M1	UniRef90_O54747
Q0PIT9	UniRef90_Q0PIT9
O15212	UniRef90_O15212
R9PXR4,Q75Q39	UniRef90_Q75Q39
H0YN73	UniRef90_H0YN73
F1RF18	UniRef90_A0A2R8QCW0
Q5VU79	UniRef90_Q14157-1
F1S6W7	UniRef90_A0A3Q1NK97
P20933	UniRef90_P20933
B4F778	UniRef90_B4F778
Q9CQV6	UniRef90_Q9CQV6
A8MW50,C9J7H8,F5H793	UniRef90_A8MW50
Q02788	UniRef90_Q02788
F1RI39	UniRef90_A0A4X1T2X9
P00342	UniRef90_P00342
Q920M5	UniRef90_Q920M5
F1SJC2	UniRef90_F1SJC2
F1RWA6	UniRef90_F1RWA6
F1S8B0	UniRef90_A0A3Q7U441
A0A5K1VB96,O70571	UniRef90_O70571
F1LSP2	UniRef90_F1LSP2
P53634	UniRef90_P53634
Q9D1D4	UniRef90_Q9D1D4
Q32Q06,P35585,Q9BXS5	UniRef90_Q9BXS5
P30153,Q76MZ3,Q5XI34,P54612,A0A5S6GQX9	UniRef90_P30153
A0A087WWP5	UniRef90_A0A087WWP5
K7GK90	UniRef90_I3MBB6
A0A075B749	UniRef90_A0A075B749
Q8R478	UniRef90_Q8R478
E5RGY4,P29218,E5RIP7	UniRef90_P29218
Q5BKC3	UniRef90_Q5BKC3
F1SMN6,P50408,Q9D1K2	UniRef90_Q9D1K2
F8WCQ2	UniRef90_F8WCQ2
O35099,D3ZZH6	UniRef90_O35099
Q9UQ49	UniRef90_Q9UQ49
Q8VEE1,Q6AYF2,Q5PXT2	UniRef90_Q8VEE1
P12346	UniRef90_P12346
F1SBY8	UniRef90_A0A4X1SR35
D4A5V8,Q9WTU6,P49186	UniRef90_P45984-4
H3BTR8	UniRef90_H3BTR8
Q3V3R4	UniRef90_Q3V3R4
A0A5G2QYV5	UniRef90_A0A671GA18
P07954	UniRef90_P07954
Q62376,B2RZ74	UniRef90_Q62376
F1SKE2,O00469,E7ETU9	UniRef90_O00469
F1SKX3	UniRef90_P14270-6
E5RJT0	UniRef90_E5RJT0
Q6LET9	UniRef90_A0A2K6N8J4
F1RKC0	UniRef90_F1RKC0
Q8R323,F1RSR4	UniRef90_Q8R323
P20595,E9PCN2	UniRef90_P20595
Q9EPK6	UniRef90_Q9EPK6
C9J038,Q9GZV5	UniRef90_Q9GZV5
Q08211	UniRef90_Q08211
F8VTT5,F8VSF5	UniRef90_F8VTT5
Q8NI60	UniRef90_Q8NI60
K7EKD8	UniRef90_M3WK60
F8WGX5,D4AA13	UniRef90_Q6PNC0
A0A0D9SEM4,Q08170	UniRef90_Q08170
F1SHL0	UniRef90_F1SHL0
Q9JLR9,Q8VH49	UniRef90_Q9JLR9
Q13526	UniRef90_Q13526
A0A0A0MTB9	UniRef90_P09455-3
A0A286ZW46	UniRef90_A0A8D1UMB3
D3ZAF9,A2AAY5	UniRef90_A2AAY5
F1SD96	UniRef90_I3N7R2
F1LPG5	UniRef90_F1LPG5
A0A087WW76	UniRef90_A0A087WW76
F1S785	UniRef90_J9NYC6
F1RHG1	UniRef90_F1RHG1
H0YBG7,I3L816	UniRef90_A0A452VIS2
P46467,Q4KLL7	UniRef90_P46467
F8VXI1	UniRef90_F8VXI1
F1SJY2	UniRef90_A0A8D0VBW3
F1RSV2	UniRef90_A0A8D0V3R8
I3LTE2	UniRef90_G1QXD0
G3V5P6	UniRef90_G3V5P6
P05369,Q920E5	UniRef90_P05369
A0A0H2UHR7,F1SMN5	UniRef90_Q14315-2
A0A096MIV5	UniRef90_A0A250Y3R6
B0BNA9,Q9CWN7	UniRef90_Q9CWN7
Q3KRC3,Q9DBG7	UniRef90_Q9DBG7
F8VQY6	UniRef90_F8VQY6
A0A286ZUS1	UniRef90_A5PLC7
Q5NDL0,Q8BYW9	UniRef90_Q8BYW9
F1RU10	UniRef90_A0A8D1WFI0
E9PD14	UniRef90_E9PD14
D6RDG0	UniRef90_D6RDG0
Q96MW5	UniRef90_Q96MW5
Q8CCM6	UniRef90_Q8CCM6
F1RUE3	UniRef90_F1RUE3
D4A3Q2	UniRef90_D4A3Q2
Q95250	UniRef90_Q95250
Q6GYP7	UniRef90_Q6GYP7
F1S7K5	UniRef90_F1S7K5
D3ZGN2,Q8JZW4	UniRef90_Q8JZW4
A0A0G2JM88,Q9HCC0	UniRef90_Q9HCC0
D3ZS74	UniRef90_D3ZS74
Q9D3F3,Q99N96,A0A0G2JUV4,F1M9A4	UniRef90_Q99N96
F1RH84	UniRef90_F1RH84
F1S146	UniRef90_F1S146
Q8VBV3	UniRef90_Q8VBV3
H0YA47	UniRef90_H0YA47
F1S4R5	UniRef90_F1S4R5
O75054	UniRef90_O75054
I3L616	UniRef90_I3L616
G3V7G9	UniRef90_G3V7G9
P34930	UniRef90_P0DMV8-2
E9PTW1,O35609	UniRef90_O35609
Q28944	UniRef90_Q28944
Q8WX92	UniRef90_Q8WX92
F2Z5F9,Q01085	UniRef90_Q01085
D4A4H5,A0A0R4IZW9,Q9DCT5	UniRef90_Q9DCT5
Q8MHY0	UniRef90_Q8MHY0
Q5XI43,Q9DBV4	UniRef90_Q9DBV4
B4E258	UniRef90_A0A2I3HEZ8
D3ZRE3	UniRef90_P97633-2
P50115	UniRef90_P50115
F1SPJ9,P49116	UniRef90_P49116
F1RKW4	UniRef90_A0A4X1TEC3
B1ALA9	UniRef90_H2PWF4
F1STU5	UniRef90_F1STU5
C9J8S3	UniRef90_C9J8S3
A0A0C4DGS4	UniRef90_P13591-5
A0A0G2KAL4,Q4V8B0	UniRef90_Q4V8B0
F2Z5E2	UniRef90_P32262
Q5QPQ2	UniRef90_A0A2I2ZDM6
O55102	UniRef90_O55102
H7BZ16	UniRef90_H7BZ16
A0A075B7A0	UniRef90_A0A2I3HBM8
H3BQS0,B6EAV5,Q15599	UniRef90_Q15599
E9PAV3	UniRef90_E9PAV3
Q9Y5X1	UniRef90_Q9Y5X1
P47245,F1S6G2	UniRef90_P47245
P06766	UniRef90_P06766
M0RA08	UniRef90_M0RA08
D6RC15	UniRef90_D6RC15
Q6IN39,P97852	UniRef90_P97852
F1SFS5	UniRef90_F1SFS5
A0A1W2PPH7	UniRef90_A0A1W2PPH7
Q9WV85	UniRef90_Q9WV85
Q6QI06	UniRef90_Q6QI06
C9J3P7,Q9HBU9	UniRef90_Q9HBU9
Q9DC16	UniRef90_Q9DC16
H0YK49	UniRef90_H0YK49
Q8VEH5,F1M471	UniRef90_Q8VEH5
I7HJQ9	UniRef90_I7HJQ9
K7ER39	UniRef90_K7ER39
B1WC61,Q8JZN5	UniRef90_B1WC61
B7ZNU9	UniRef90_B7ZNU9
B5DEP4	UniRef90_P0C2B9
P08121,P13941	UniRef90_P08121
Q63663	UniRef90_Q63663
F1RGK5	UniRef90_A0A4X1VZV9
A0A287BAW0,A0A5G2R584,A0A5G2QYE9	UniRef90_A0A5G2R584
Q5F2F8	UniRef90_P16298-2
F1RG85	UniRef90_F1RG85
Q5VU61	UniRef90_Q5VU61
A0A5G2QQA2,A0A5G2QR31	UniRef90_A0A8D1JRK0
